id,name,release date,artists,popularity,preview url,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,uri,track_href,analysis_url,duration_ms,time_signature
2p3QvyvrdHGntOeBwQNJQP,Sweet,2017-06-09,Cigarettes After Sex,81,https://p.scdn.co/mp3-preview/3a0bc34d9e2f0f33c614d389f6116a6a63c5f9fa?cid=b52c7bdbb51648a6aaf15ccd0ae452c8,0.686,0.755,0.0,-2.559,0.0,0.0318,0.00721,0.000116,0.24,0.854,120.02,audio_features,spotify:track:2p3QvyvrdHGntOeBwQNJQP,https://api.spotify.com/v1/tracks/2p3QvyvrdHGntOeBwQNJQP,https://api.spotify.com/v1/audio-analysis/2p3QvyvrdHGntOeBwQNJQP,219520.0,4.0
6ilc4vQcwMPlvAHFfsTGng,Love and Deepspace,2024-01-09,Love and Deepspace,45,https://p.scdn.co/mp3-preview/bb10f59779509cc0d981b3e1de83a715eb7b6563?cid=b52c7bdbb51648a6aaf15ccd0ae452c8,0.449,0.51,6.0,-9.075,1.0,0.0278,0.351,0.761,0.139,0.115,96.425,audio_features,spotify:track:6ilc4vQcwMPlvAHFfsTGng,https://api.spotify.com/v1/tracks/6ilc4vQcwMPlvAHFfsTGng,https://api.spotify.com/v1/audio-analysis/6ilc4vQcwMPlvAHFfsTGng,292110.0,4.0
75QBAkEqI7PIRKIXdI5fWE,golden hour,2022-09-23,JVKE,77,https://p.scdn.co/mp3-preview/bcc17f30841d6fbf3cd7954c3e3cf669f11b6a21?cid=b52c7bdbb51648a6aaf15ccd0ae452c8,0.485,0.434,4.0,-8.548,0.0,0.0485,0.77,3.91e-06,0.112,0.43,85.04,audio_features,spotify:track:75QBAkEqI7PIRKIXdI5fWE,https://api.spotify.com/v1/tracks/75QBAkEqI7PIRKIXdI5fWE,https://api.spotify.com/v1/audio-analysis/75QBAkEqI7PIRKIXdI5fWE,208792.0,4.0
5odlY52u43F5BjByhxg7wg,this is what falling in love feels like,2022-09-23,JVKE,75,https://p.scdn.co/mp3-preview/8df55f28995b2d829543029b2a615b9d3ad7442f?cid=b52c7bdbb51648a6aaf15ccd0ae452c8,0.515,0.593,4.0,-4.801,1.0,0.0322,0.653,0.162,0.25,0.153,94.467,audio_features,spotify:track:5odlY52u43F5BjByhxg7wg,https://api.spotify.com/v1/tracks/5odlY52u43F5BjByhxg7wg,https://api.spotify.com/v1/audio-analysis/5odlY52u43F5BjByhxg7wg,209260.0,3.0
2PWTZV5znjLtZC5T1EVJvL,"Sex, Drugs, Etc.",2016-11-04,Beach Weather,74,https://p.scdn.co/mp3-preview/540484a9fd55e0e02586dad251f98e3d7ef42067?cid=b52c7bdbb51648a6aaf15ccd0ae452c8,0.422,0.44,11.0,-5.53,1.0,0.0544,0.617,0.0,0.0837,0.332,128.934,audio_features,spotify:track:2PWTZV5znjLtZC5T1EVJvL,https://api.spotify.com/v1/tracks/2PWTZV5znjLtZC5T1EVJvL,https://api.spotify.com/v1/audio-analysis/2PWTZV5znjLtZC5T1EVJvL,120308.0,5.0
7DbdUf8aHSYoliSjO6LZv6,Glue Song (feat. Clairo),2023-04-17,beabadoobee,74,https://p.scdn.co/mp3-preview/ebc5da952fb39873a45607a661eef52a8cc28bea?cid=b52c7bdbb51648a6aaf15ccd0ae452c8,0.572,0.839,4.0,-5.083,0.0,0.0377,0.013,0.00976,0.522,0.465,143.969,audio_features,spotify:track:7DbdUf8aHSYoliSjO6LZv6,https://api.spotify.com/v1/tracks/7DbdUf8aHSYoliSjO6LZv6,https://api.spotify.com/v1/audio-analysis/7DbdUf8aHSYoliSjO6LZv6,196784.0,4.0
0tMMPZEt6Gyrl9FI8zSicm,I Bet on Losing Dogs,2016-06-17,Mitski,81,https://p.scdn.co/mp3-preview/39284cf31b0d349daeff62de2e226ddfbb3fbc8e?cid=b52c7bdbb51648a6aaf15ccd0ae452c8,0.621,0.393,1.0,-9.553,1.0,0.0275,0.778,0.00703,0.104,0.53,113.925,audio_features,spotify:track:0tMMPZEt6Gyrl9FI8zSicm,https://api.spotify.com/v1/tracks/0tMMPZEt6Gyrl9FI8zSicm,https://api.spotify.com/v1/audio-analysis/0tMMPZEt6Gyrl9FI8zSicm,135067.0,3.0
2Co0IjcLTSHMtodwD4gzfg,Cheating on You,2019-10-01,Charlie Puth,71,https://p.scdn.co/mp3-preview/5ac37bc33ab452401393ca33efe1fda635fdb7f3?cid=b52c7bdbb51648a6aaf15ccd0ae452c8,0.398,0.493,9.0,-9.561,1.0,0.0303,0.00347,0.000157,0.106,0.412,82.048,audio_features,spotify:track:2Co0IjcLTSHMtodwD4gzfg,https://api.spotify.com/v1/tracks/2Co0IjcLTSHMtodwD4gzfg,https://api.spotify.com/v1/audio-analysis/2Co0IjcLTSHMtodwD4gzfg,170240.0,4.0
0ClPIeT6MSgfSgQ9ZrJbAq,Christmas Kids,2010-03-14,Roar,72,https://p.scdn.co/mp3-preview/940d30267f09bf21cf45fd62123c97d7c082fe8a?cid=b52c7bdbb51648a6aaf15ccd0ae452c8,0.749,0.535,4.0,-6.785,1.0,0.0336,0.0131,3.65e-05,0.0982,0.601,123.042,audio_features,spotify:track:0ClPIeT6MSgfSgQ9ZrJbAq,https://api.spotify.com/v1/tracks/0ClPIeT6MSgfSgQ9ZrJbAq,https://api.spotify.com/v1/audio-analysis/0ClPIeT6MSgfSgQ9ZrJbAq,196607.0,4.0
7KV7xwHTJbzbwGQEHLIzR8,Tek It,2019,Cafuné,71,https://p.scdn.co/mp3-preview/4b349447a4514c1d788c6910ffb4340de1aa8c0a?cid=b52c7bdbb51648a6aaf15ccd0ae452c8,0.426,0.754,2.0,-6.028,1.0,0.0368,0.0104,0.114,0.438,0.556,152.074,audio_features,spotify:track:7KV7xwHTJbzbwGQEHLIzR8,https://api.spotify.com/v1/tracks/7KV7xwHTJbzbwGQEHLIzR8,https://api.spotify.com/v1/audio-analysis/7KV7xwHTJbzbwGQEHLIzR8,135693.0,4.0
4K9fCsfAZmLogvDKKIRgCa,We Don't Talk Anymore (feat. Selena Gomez),2016-01-29,Charlie Puth,77,https://p.scdn.co/mp3-preview/0af9ac246a60236b73e34854631a6c3de5cca602?cid=b52c7bdbb51648a6aaf15ccd0ae452c8,0.423,0.913,8.0,-5.354,1.0,0.0655,6.53e-05,0.0,0.269,0.596,146.995,audio_features,spotify:track:4K9fCsfAZmLogvDKKIRgCa,https://api.spotify.com/v1/tracks/4K9fCsfAZmLogvDKKIRgCa,https://api.spotify.com/v1/audio-analysis/4K9fCsfAZmLogvDKKIRgCa,191823.0,4.0
06KyNuuMOX1ROXRhj787tj,Unforgettable - Remix,2017-01-25,Ombre2Choc Remix,21,https://p.scdn.co/mp3-preview/02f1c4d4e4e903074ec33bae4e614ee1b8275950?cid=b52c7bdbb51648a6aaf15ccd0ae452c8,0.728,0.563,1.0,-8.053,0.0,0.134,0.621,0.0,0.179,0.352,100.017,audio_features,spotify:track:06KyNuuMOX1ROXRhj787tj,https://api.spotify.com/v1/tracks/06KyNuuMOX1ROXRhj787tj,https://api.spotify.com/v1/audio-analysis/06KyNuuMOX1ROXRhj787tj,217707.0,4.0
1JWEw5k5i7il0vXfVhuE1t,Forever Young,1984,Alphaville,85,https://p.scdn.co/mp3-preview/715c3b3b956d769f21ce4e43ede766fce7cd31fe?cid=b52c7bdbb51648a6aaf15ccd0ae452c8,0.622,0.851,3.0,-3.784,0.0,0.116,0.178,0.0,0.0821,0.794,97.939,audio_features,spotify:track:1JWEw5k5i7il0vXfVhuE1t,https://api.spotify.com/v1/tracks/1JWEw5k5i7il0vXfVhuE1t,https://api.spotify.com/v1/audio-analysis/1JWEw5k5i7il0vXfVhuE1t,122532.0,4.0
4S1VYqwfkLit9mKVY3MXoo,Writing on the Wall,2023-09-23,Will Stetson,60,https://p.scdn.co/mp3-preview/ab98bc34682ddb17d3378644b0442f3b2dc7aaf3?cid=b52c7bdbb51648a6aaf15ccd0ae452c8,0.489,0.482,9.0,-9.466,0.0,0.0275,0.417,0.00227,0.235,0.33,136.803,audio_features,spotify:track:4S1VYqwfkLit9mKVY3MXoo,https://api.spotify.com/v1/tracks/4S1VYqwfkLit9mKVY3MXoo,https://api.spotify.com/v1/audio-analysis/4S1VYqwfkLit9mKVY3MXoo,226706.0,4.0
5rxbkKhHOLYTRe066svNMI,Writing On The Wall - ver. Alhaitham,2024-07-09,kanalia,49,https://p.scdn.co/mp3-preview/9656d2f4e46c26d0adef1cd9b7ce705933cef098?cid=b52c7bdbb51648a6aaf15ccd0ae452c8,0.316,0.505,1.0,-9.047,0.0,0.0456,0.365,0.0,0.237,0.459,204.479,audio_features,spotify:track:5rxbkKhHOLYTRe066svNMI,https://api.spotify.com/v1/tracks/5rxbkKhHOLYTRe066svNMI,https://api.spotify.com/v1/audio-analysis/5rxbkKhHOLYTRe066svNMI,272312.0,3.0
3yMQge7NUgOZ0WcNbZOUVB,Little Dark Age,2018-02-09,MGMT,76,https://p.scdn.co/mp3-preview/9556d5e0ff2ce107ddf4f7bb7b257d21bdd11555?cid=b52c7bdbb51648a6aaf15ccd0ae452c8,0.364,0.519,9.0,-9.336,1.0,0.0401,0.199,0.0,0.159,0.561,204.519,audio_features,spotify:track:3yMQge7NUgOZ0WcNbZOUVB,https://api.spotify.com/v1/tracks/3yMQge7NUgOZ0WcNbZOUVB,https://api.spotify.com/v1/audio-analysis/3yMQge7NUgOZ0WcNbZOUVB,273778.0,3.0
2Y0iGXY6m6immVb2ktbseM,Nirvana,2020-04-16,ELLIANA,42,https://p.scdn.co/mp3-preview/d5eb08ab8e6abcb780e04077e768bf9d87ba33b5?cid=b52c7bdbb51648a6aaf15ccd0ae452c8,0.705,0.712,6.0,-6.156,1.0,0.0385,0.0102,0.000855,0.1,0.62,97.512,audio_features,spotify:track:2Y0iGXY6m6immVb2ktbseM,https://api.spotify.com/v1/tracks/2Y0iGXY6m6immVb2ktbseM,https://api.spotify.com/v1/audio-analysis/2Y0iGXY6m6immVb2ktbseM,299960.0,4.0
11VPN6SfBRRmF2fESXlNep,You and I,2019-03-01,LÉON,60,https://p.scdn.co/mp3-preview/7c67e402ae396ff7e957d697a329d931afa1f2a2?cid=b52c7bdbb51648a6aaf15ccd0ae452c8,0.479,0.402,4.0,-9.573,1.0,0.0311,0.321,4.11e-05,0.116,0.153,134.035,audio_features,spotify:track:11VPN6SfBRRmF2fESXlNep,https://api.spotify.com/v1/tracks/11VPN6SfBRRmF2fESXlNep,https://api.spotify.com/v1/audio-analysis/11VPN6SfBRRmF2fESXlNep,266036.0,4.0
1HZxwr7sLtJzK6Jt2G6cu0,Point of No Return,1987,Exposé,49,https://p.scdn.co/mp3-preview/753b35ff1561c0082dae6ad02f1ca8498ccc9424?cid=b52c7bdbb51648a6aaf15ccd0ae452c8,0.554,0.786,9.0,-4.288,1.0,0.0492,0.0024,0.0,0.148,0.358,120.055,audio_features,spotify:track:1HZxwr7sLtJzK6Jt2G6cu0,https://api.spotify.com/v1/tracks/1HZxwr7sLtJzK6Jt2G6cu0,https://api.spotify.com/v1/audio-analysis/1HZxwr7sLtJzK6Jt2G6cu0,224064.0,4.0
0ozd432IdkUR3ItM8ieKt0,Gloria,1995-06-06,Laura Branigan,60,https://p.scdn.co/mp3-preview/e88fec553f052d90197209098b452821dc3f6dfc?cid=b52c7bdbb51648a6aaf15ccd0ae452c8,0.6,0.814,0.0,-9.411,1.0,0.0415,0.00342,0.00209,0.0605,0.873,120.037,audio_features,spotify:track:0ozd432IdkUR3ItM8ieKt0,https://api.spotify.com/v1/tracks/0ozd432IdkUR3ItM8ieKt0,https://api.spotify.com/v1/audio-analysis/0ozd432IdkUR3ItM8ieKt0,207867.0,4.0
15ob9SMGLWrexuPuyuMjKl,The Warrior (feat. Patty Smyth),1984-08-21,Scandal,52,https://p.scdn.co/mp3-preview/da492fc0c30beab049673c1b6c3211ffe33fcb64?cid=b52c7bdbb51648a6aaf15ccd0ae452c8,0.775,0.866,9.0,-3.598,1.0,0.0295,0.135,0.0376,0.152,0.875,131.338,audio_features,spotify:track:15ob9SMGLWrexuPuyuMjKl,https://api.spotify.com/v1/tracks/15ob9SMGLWrexuPuyuMjKl,https://api.spotify.com/v1/audio-analysis/15ob9SMGLWrexuPuyuMjKl,295067.0,4.0
2hQnLzly0jRPpLPp23sA4i,Could Be Your Everything,2020-07-24,Micky Mikkelson,15,https://p.scdn.co/mp3-preview/46e989e4c612be91327725079ce7c45c87490840?cid=b52c7bdbb51648a6aaf15ccd0ae452c8,0.606,0.777,2.0,-11.034,1.0,0.0347,0.089,0.0,0.321,0.858,123.079,audio_features,spotify:track:2hQnLzly0jRPpLPp23sA4i,https://api.spotify.com/v1/tracks/2hQnLzly0jRPpLPp23sA4i,https://api.spotify.com/v1/audio-analysis/2hQnLzly0jRPpLPp23sA4i,240827.0,4.0
3M1r0pl4ZvA0r3gKrMyP3z,Eternal Flame,2004,The Bangles,66,https://p.scdn.co/mp3-preview/b160660fb2ce5a51deaec110924b00f595b607a1?cid=b52c7bdbb51648a6aaf15ccd0ae452c8,0.648,0.473,9.0,-8.912,1.0,0.227,0.605,0.000399,0.0761,0.461,84.132,audio_features,spotify:track:3M1r0pl4ZvA0r3gKrMyP3z,https://api.spotify.com/v1/tracks/3M1r0pl4ZvA0r3gKrMyP3z,https://api.spotify.com/v1/audio-analysis/3M1r0pl4ZvA0r3gKrMyP3z,156653.0,4.0
5MoDQWMDMaAGDEiWsJfeCi,The Touch of Love,2017-03-02,Ellis Naylor,14,https://p.scdn.co/mp3-preview/d40bec10ec4905397cf278b2127e180351d57e69?cid=b52c7bdbb51648a6aaf15ccd0ae452c8,0.526,0.358,4.0,-7.239,0.0,0.0243,0.525,0.0,0.0942,0.399,78.989,audio_features,spotify:track:5MoDQWMDMaAGDEiWsJfeCi,https://api.spotify.com/v1/tracks/5MoDQWMDMaAGDEiWsJfeCi,https://api.spotify.com/v1/audio-analysis/5MoDQWMDMaAGDEiWsJfeCi,238027.0,3.0
7qaXBL3FnBXZDx9RcuMAXT,Trick of the Night,2017-03-02,Danny Farrant,11,https://p.scdn.co/mp3-preview/58212c4d2226472d1840057aea0d4e8b640202d9?cid=b52c7bdbb51648a6aaf15ccd0ae452c8,0.613,0.716,9.0,-6.121,1.0,0.0274,0.00131,0.00168,0.138,0.301,91.007,audio_features,spotify:track:7qaXBL3FnBXZDx9RcuMAXT,https://api.spotify.com/v1/tracks/7qaXBL3FnBXZDx9RcuMAXT,https://api.spotify.com/v1/audio-analysis/7qaXBL3FnBXZDx9RcuMAXT,210399.0,4.0
4xgb5CzKCPNsulHj0gsZMu,Kyrie - Single Version,2001-04-17,Mr. Mister,52,https://p.scdn.co/mp3-preview/f7d11ce2f1835c285ba3005c78f2bb93f625dbb1?cid=b52c7bdbb51648a6aaf15ccd0ae452c8,0.571,0.708,0.0,-5.282,0.0,0.0294,0.127,1.7e-06,0.101,0.252,126.11,audio_features,spotify:track:4xgb5CzKCPNsulHj0gsZMu,https://api.spotify.com/v1/tracks/4xgb5CzKCPNsulHj0gsZMu,https://api.spotify.com/v1/audio-analysis/4xgb5CzKCPNsulHj0gsZMu,265932.0,4.0
5BXj1QDRU77J1ngVavG1tI,She Drives Me Crazy - Remastered,1989-02-01,Fine Young Cannibals,37,https://p.scdn.co/mp3-preview/d6e0c3306d723de59ec559086f2a35784f1ac185?cid=b52c7bdbb51648a6aaf15ccd0ae452c8,0.489,0.676,0.0,-8.769,1.0,0.0368,0.287,0.0,0.389,0.622,89.749,audio_features,spotify:track:5BXj1QDRU77J1ngVavG1tI,https://api.spotify.com/v1/tracks/5BXj1QDRU77J1ngVavG1tI,https://api.spotify.com/v1/audio-analysis/5BXj1QDRU77J1ngVavG1tI,256960.0,4.0
6cVCQiiMJ1jd3lbOo5Qx8U,Just What I Needed,1978-06-06,The Cars,70,https://p.scdn.co/mp3-preview/2bb7589a2ef19bc8cb2d198048f729ea7240b813?cid=b52c7bdbb51648a6aaf15ccd0ae452c8,0.81,0.585,2.0,-7.82,1.0,0.0416,0.179,0.000154,0.0342,0.962,108.818,audio_features,spotify:track:6cVCQiiMJ1jd3lbOo5Qx8U,https://api.spotify.com/v1/tracks/6cVCQiiMJ1jd3lbOo5Qx8U,https://api.spotify.com/v1/audio-analysis/6cVCQiiMJ1jd3lbOo5Qx8U,217347.0,4.0
4alHo6RGd0D3OUbTPExTHN,TKN (feat. Travis Scott),2020-05-28,ROSALÍA,68,https://p.scdn.co/mp3-preview/9d11413f10a32338e440160f6c0620cddde108fc?cid=b52c7bdbb51648a6aaf15ccd0ae452c8,0.62,0.579,4.0,-9.307,1.0,0.0473,0.0152,6.4e-05,0.0858,0.691,127.215,audio_features,spotify:track:4alHo6RGd0D3OUbTPExTHN,https://api.spotify.com/v1/tracks/4alHo6RGd0D3OUbTPExTHN,https://api.spotify.com/v1/audio-analysis/4alHo6RGd0D3OUbTPExTHN,225627.0,4.0
4w47S36wQGBhGg073q3nt7,Whoopty,2020-08-20,CJ,64,https://p.scdn.co/mp3-preview/bf6fd3cbe55af994e5cb911d93e2df39908aa3bc?cid=b52c7bdbb51648a6aaf15ccd0ae452c8,0.776,0.509,0.0,-6.266,0.0,0.467,0.192,1.49e-06,0.115,0.485,94.634,audio_features,spotify:track:4w47S36wQGBhGg073q3nt7,https://api.spotify.com/v1/tracks/4w47S36wQGBhGg073q3nt7,https://api.spotify.com/v1/audio-analysis/4w47S36wQGBhGg073q3nt7,129371.0,4.0
5vGLcdRuSbUhD8ScwsGSdA,Ain't Shit,2021-06-25,Doja Cat,74,https://p.scdn.co/mp3-preview/58b689187fae2dd91dc5deb5ea9d4363b58c32e6?cid=b52c7bdbb51648a6aaf15ccd0ae452c8,0.719,0.648,3.0,-7.6,0.0,0.125,0.2,0.0,0.127,0.66,140.201,audio_features,spotify:track:5vGLcdRuSbUhD8ScwsGSdA,https://api.spotify.com/v1/tracks/5vGLcdRuSbUhD8ScwsGSdA,https://api.spotify.com/v1/audio-analysis/5vGLcdRuSbUhD8ScwsGSdA,123263.0,4.0
5lAnYvAIkSDNXqfo7DyFUm,Thot Shit,2021-06-11,Megan Thee Stallion,65,https://p.scdn.co/mp3-preview/7d021fc0236feb8fd9dafaf09f38ac675b993415?cid=b52c7bdbb51648a6aaf15ccd0ae452c8,0.855,0.488,3.0,-4.601,1.0,0.208,0.506,0.0,0.347,0.619,124.097,audio_features,spotify:track:5lAnYvAIkSDNXqfo7DyFUm,https://api.spotify.com/v1/tracks/5lAnYvAIkSDNXqfo7DyFUm,https://api.spotify.com/v1/audio-analysis/5lAnYvAIkSDNXqfo7DyFUm,174253.0,4.0
5zNW5ARjYhJQJz1AChP33n,Just Wanna Rock,2022-10-17,Lil Uzi Vert,71,https://p.scdn.co/mp3-preview/72dce26448e87be36c3776ded36b75a9fd01359e?cid=b52c7bdbb51648a6aaf15ccd0ae452c8,0.95,0.693,9.0,-3.424,1.0,0.0898,0.0133,0.0,0.173,0.891,130.02,audio_features,spotify:track:5zNW5ARjYhJQJz1AChP33n,https://api.spotify.com/v1/tracks/5zNW5ARjYhJQJz1AChP33n,https://api.spotify.com/v1/audio-analysis/5zNW5ARjYhJQJz1AChP33n,184635.0,4.0
4FyesJzVpA39hbYvcseO2d,Under The Influence (Body Language),2022-09-06,Chris Brown,56,https://p.scdn.co/mp3-preview/14a779c529ad0545d64531b7b1293bb3a8e2edce?cid=b52c7bdbb51648a6aaf15ccd0ae452c8,0.486,0.545,11.0,-7.924,1.0,0.0336,0.0652,0.00474,0.0642,0.0385,150.187,audio_features,spotify:track:4FyesJzVpA39hbYvcseO2d,https://api.spotify.com/v1/tracks/4FyesJzVpA39hbYvcseO2d,https://api.spotify.com/v1/audio-analysis/4FyesJzVpA39hbYvcseO2d,123891.0,4.0
71mHO4fFmS2Xu5XxZbcRND,Quiero Bailar,2004-01-27,Ivy Queen,16,https://p.scdn.co/mp3-preview/f7b90404b6e674000ab981c9061075055059d65e?cid=b52c7bdbb51648a6aaf15ccd0ae452c8,0.62,0.62,1.0,-6.322,0.0,0.0375,0.0388,0.000213,0.129,0.459,144.835,audio_features,spotify:track:71mHO4fFmS2Xu5XxZbcRND,https://api.spotify.com/v1/tracks/71mHO4fFmS2Xu5XxZbcRND,https://api.spotify.com/v1/audio-analysis/71mHO4fFmS2Xu5XxZbcRND,148751.0,4.0
7mY1dIaY9vY6Jrlrjg3dRn,¿por Que Te Demoras?,2010-07-20,Plan B,57,https://p.scdn.co/mp3-preview/6206f6d5b4cc272319bb20624e7c5e773b331119?cid=b52c7bdbb51648a6aaf15ccd0ae452c8,0.836,0.842,5.0,-5.233,1.0,0.105,0.285,0.0,0.277,0.757,94.946,audio_features,spotify:track:7mY1dIaY9vY6Jrlrjg3dRn,https://api.spotify.com/v1/tracks/7mY1dIaY9vY6Jrlrjg3dRn,https://api.spotify.com/v1/audio-analysis/7mY1dIaY9vY6Jrlrjg3dRn,186507.0,4.0
7JbMsR4rZh6J77LNafur8U,Rechazame,2010,Prince Royce,71,https://p.scdn.co/mp3-preview/9135595f0552ab83dfcddb7fcee7a0d04b4d44c3?cid=b52c7bdbb51648a6aaf15ccd0ae452c8,0.895,0.792,2.0,-5.923,0.0,0.0769,0.0386,0.0,0.0547,0.941,96.018,audio_features,spotify:track:7JbMsR4rZh6J77LNafur8U,https://api.spotify.com/v1/tracks/7JbMsR4rZh6J77LNafur8U,https://api.spotify.com/v1/audio-analysis/7JbMsR4rZh6J77LNafur8U,190493.0,4.0
07p0kLnvfQQ2bLujHyzSGK,Doggy Doggy,2023-06-24,El Alfa,43,https://p.scdn.co/mp3-preview/20d2f88741bd0e0d9c097448d4a0a93dbcd2af6d?cid=b52c7bdbb51648a6aaf15ccd0ae452c8,0.73,0.867,7.0,-1.946,1.0,0.0325,0.0749,6.81e-06,0.0712,0.929,130.02,audio_features,spotify:track:07p0kLnvfQQ2bLujHyzSGK,https://api.spotify.com/v1/tracks/07p0kLnvfQQ2bLujHyzSGK,https://api.spotify.com/v1/audio-analysis/07p0kLnvfQQ2bLujHyzSGK,223200.0,4.0
54IHyBqqUjslbwtkSGVo4Z,Single Ladies (Put a Ring on It),2008-11-14,Beyoncé,63,https://p.scdn.co/mp3-preview/c2ded1a34c261f0a980ffa0f65bbb5f3dde28c24?cid=b52c7bdbb51648a6aaf15ccd0ae452c8,0.948,0.916,1.0,-2.248,1.0,0.132,0.0814,0.00107,0.203,0.866,114.999,audio_features,spotify:track:54IHyBqqUjslbwtkSGVo4Z,https://api.spotify.com/v1/tracks/54IHyBqqUjslbwtkSGVo4Z,https://api.spotify.com/v1/audio-analysis/54IHyBqqUjslbwtkSGVo4Z,248870.0,4.0
2ZBNclC5wm4GtiWaeh0DMx,La Romana,2018-12-23,Bad Bunny,71,https://p.scdn.co/mp3-preview/df9bf2e0ada266926e5cf6403fb6d61808b0b851?cid=b52c7bdbb51648a6aaf15ccd0ae452c8,0.426,0.584,1.0,-5.293,1.0,0.296,0.0383,0.0,0.188,0.272,193.437,audio_features,spotify:track:2ZBNclC5wm4GtiWaeh0DMx,https://api.spotify.com/v1/tracks/2ZBNclC5wm4GtiWaeh0DMx,https://api.spotify.com/v1/audio-analysis/2ZBNclC5wm4GtiWaeh0DMx,193213.0,4.0
1khmgu0pveJbkbpbkyvcQv,Que Calor,2021-03-26,Major Lazer,1,https://p.scdn.co/mp3-preview/739d62016c50c956736488df6707f3a000eddaaa?cid=b52c7bdbb51648a6aaf15ccd0ae452c8,0.654,0.726,0.0,-5.497,1.0,0.194,0.0328,0.0027,0.06,0.33,125.855,audio_features,spotify:track:1khmgu0pveJbkbpbkyvcQv,https://api.spotify.com/v1/tracks/1khmgu0pveJbkbpbkyvcQv,https://api.spotify.com/v1/audio-analysis/1khmgu0pveJbkbpbkyvcQv,300579.0,4.0
13HgktGt4RdYj0QmF1ELZO,I Know You Want Me (Calle Ocho),2009-08-27,Pitbull,70,https://p.scdn.co/mp3-preview/e27a3944f79d215f1e65ff091a53735f8907a504?cid=b52c7bdbb51648a6aaf15ccd0ae452c8,0.795,0.885,8.0,-4.13,1.0,0.0715,0.0375,0.00638,0.292,0.46,126.037,audio_features,spotify:track:13HgktGt4RdYj0QmF1ELZO,https://api.spotify.com/v1/tracks/13HgktGt4RdYj0QmF1ELZO,https://api.spotify.com/v1/audio-analysis/13HgktGt4RdYj0QmF1ELZO,169998.0,4.0
13plQdOoWSSXPRUSZc5FuM,Mera Woo,2020-05-15,El Alfa,52,https://p.scdn.co/mp3-preview/ad811c45d99459351eeb2a0704b98f17e5dc2af1?cid=b52c7bdbb51648a6aaf15ccd0ae452c8,0.817,0.733,2.0,-6.009,1.0,0.145,0.0152,4.31e-05,0.107,0.833,127.056,audio_features,spotify:track:13plQdOoWSSXPRUSZc5FuM,https://api.spotify.com/v1/tracks/13plQdOoWSSXPRUSZc5FuM,https://api.spotify.com/v1/audio-analysis/13plQdOoWSSXPRUSZc5FuM,237120.0,4.0
56G4qyVFD4iN6Y0Fq0ehuN,Teach Me How to Dougie,2011-07-12,Cali Swag District,67,https://p.scdn.co/mp3-preview/357efd4162eafda2d9aef860c2b2d4ccc7834be4?cid=b52c7bdbb51648a6aaf15ccd0ae452c8,0.938,0.942,1.0,-4.763,1.0,0.0702,0.0419,0.00634,0.301,0.376,115.986,audio_features,spotify:track:56G4qyVFD4iN6Y0Fq0ehuN,https://api.spotify.com/v1/tracks/56G4qyVFD4iN6Y0Fq0ehuN,https://api.spotify.com/v1/audio-analysis/56G4qyVFD4iN6Y0Fq0ehuN,182678.0,4.0
61LtVmmkGr8P9I2tSPvdpf,Prrrum,2010-01-01,Cosculluela,66,https://p.scdn.co/mp3-preview/aba9fe2d9ba902ff71ef18c182d2472a885625ad?cid=b52c7bdbb51648a6aaf15ccd0ae452c8,0.846,0.438,11.0,-4.981,1.0,0.141,0.2,9.43e-05,0.0939,0.512,85.013,audio_features,spotify:track:61LtVmmkGr8P9I2tSPvdpf,https://api.spotify.com/v1/tracks/61LtVmmkGr8P9I2tSPvdpf,https://api.spotify.com/v1/audio-analysis/61LtVmmkGr8P9I2tSPvdpf,237480.0,4.0
774Vy9sPhpePjj0B7WHaG2,Curazao,2022-11-22,El Alfa,60,https://p.scdn.co/mp3-preview/0407432a0c89af7729048bb545af23d2d7e8cd93?cid=b52c7bdbb51648a6aaf15ccd0ae452c8,0.832,0.74,0.0,-4.862,1.0,0.214,0.101,0.0,0.339,0.714,90.045,audio_features,spotify:track:774Vy9sPhpePjj0B7WHaG2,https://api.spotify.com/v1/tracks/774Vy9sPhpePjj0B7WHaG2,https://api.spotify.com/v1/audio-analysis/774Vy9sPhpePjj0B7WHaG2,238565.0,4.0
4VO6rhOKPyH6RogCTPeQqO,PLEBADA,2023-06-08,El Alfa,67,https://p.scdn.co/mp3-preview/92fb1a258a59407ef4755144bc5ea15f2dcfca74?cid=b52c7bdbb51648a6aaf15ccd0ae452c8,0.864,0.808,11.0,-10.926,0.0,0.112,0.136,1.07e-05,0.0587,0.559,129.195,audio_features,spotify:track:4VO6rhOKPyH6RogCTPeQqO,https://api.spotify.com/v1/tracks/4VO6rhOKPyH6RogCTPeQqO,https://api.spotify.com/v1/audio-analysis/4VO6rhOKPyH6RogCTPeQqO,244500.0,4.0
